result_id,date,component,dataset_or_corpus,status,decision,decision_class,summary_path,summary_present,machine_record_path,machine_record_present,all_linked_evidence_paths,reproduction,registry_line
tie-resolution-hypothesis-audit-001,2026-09-04,Coverage-tie resolution mechanisms,500 development cases / 344 regions / 187 genuine tie targets,"Completed no change: three mechanisms measured before implementation and all three discarded; the best secondary tiebreaker picks a wrong region in 61 of 184, and the public title anchor narrows zero ties",Ship nothing; keep refusing genuine ties and record what the measurements rule out,other,research/05_evaluation/tie-resolution-hypothesis-audit-001-results.md,True,research/05_evaluation/records/tie-resolution-hypothesis-audit-001.json,True,research/05_evaluation/tie-resolution-hypothesis-audit-001-results.md;research/05_evaluation/records/tie-resolution-hypothesis-audit-001.json,"Zero provider calls and no code change; gold sits inside the tied leader set in 184 of 187, so retrieval is not the constraint",60
local-r1-governed-v2-1-release-qualification-004,2026-09-04,Governed V2.1 local release on the promoted gate,Live internal-CA HTTPS on the development Mac / synthetic identities and open demonstration material,"Completed Keep: 25/25 live HTTPS journey, 6/6 restart persistence, 6/6 T0 rollback, 6/6 governed V2.1 restoration","Ship `dominance-scoped-ambiguity-safe-v3`, the gate selection 004 promoted, with T0 as the one-setting rollback",keep,research/05_evaluation/local-r1-governed-v2-1-release-qualification-004-results.md,True,research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-004.json,True,research/05_evaluation/local-r1-governed-v2-1-release-qualification-004-results.md;research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-004.json,Image digests pinned; the governed deterministic gate binding was widened by measurement to a qualified set of two and still refuses any other gate,61
product-evidence-gate-selection-004,2026-09-04,Dominance-scoped ambiguity gate under the corrected contract,Selection 003's byte-identical ledgers / 500 development cases / 344 regions,Historical record promoted the candidate using 50.00% versus 36.80% labelled as factual success; correction 001 establishes these are overall rates and the factual rates are 42.50% versus 26.00%; severe releases and operational failures remain zero,"Keep the relative selection of `dominance-scoped-ambiguity-safe-v3`, subject to exact local qualification; do not claim an absolute grounding pass",keep,research/05_evaluation/product-evidence-gate-selection-004-results.md,True,research/05_evaluation/records/product-evidence-gate-selection-004.json,True,research/05_evaluation/product-evidence-gate-selection-004-results.md;research/05_evaluation/grounding-floor-audit-reproduction-001-results.md;research/05_evaluation/records/product-evidence-gate-selection-004.json;research/05_evaluation/records/grounding-floor-audit-reproduction-001.json,Original evidence remains immutable; correction verifies byte-identical response ledgers and touches no sealed package,62
evidence-range-match-correction-001,2026-09-04,Evidence range match contract,Sealed package pairs and the full grounding and evaluation suites,"Adopted: identical decisions on every sealed pair and an identical 50 failures, 561 passes and 22 errors before and after",Compare region identities only when both sides declare one; otherwise consult the canonical character range,other,research/05_evaluation/product-evidence-gate-selection-004-results.md,True,research/05_evaluation/records/product-evidence-gate-selection-004.json,True,research/05_evaluation/product-evidence-gate-selection-004-results.md;research/05_evaluation/records/product-evidence-gate-selection-004.json,Found while investigating a candidate that benefits from it; ordering disclosed in the instrument,63
product-evidence-gate-selection-003,2026-09-04,Dominance-scoped ambiguity gate,500 development cases / 344 regions / gate is the only variable,"Completed: both arms 16.00% under registered scoring, so the candidate is not promoted; it moves 69 cases from clarify to answer with exact gold citations that score zero because the citation matcher short-circuits on region identity","Keep `question-targeted-ambiguity-safe-v2`; record the successor as implemented, measured and unpromoted, and the contract defect as the named blocker",keep,research/05_evaluation/product-evidence-gate-selection-003-results.md,True,research/05_evaluation/records/product-evidence-gate-selection-003.json,True,research/05_evaluation/product-evidence-gate-selection-003-results.md;research/05_evaluation/records/product-evidence-gate-selection-003.json,"Decision rule committed before execution; V1 regression identical before and after; diagnostic re-score puts the successor at 50.00% against 36.80%, disclosed as diagnostic only; zero provider calls",64
product-evidence-gate-selection-002,2026-09-04,Product evidence gate selection at region granularity,500 development cases / 344 regions covering 344 of 344 gold evidence spans / gate is the only variable,Completed: incumbent `question-targeted-ambiguity-safe-v2` 16.00% fully grounded factual success against the candidate's 9.40% and the v3 reference's identical 9.40%; zero severe unsupported releases and operational failures in every arm,Keep `question-targeted-ambiguity-safe-v2`; the candidate stays unpromoted and no re-qualification is required,keep,research/05_evaluation/product-evidence-gate-selection-002-results.md,True,research/05_evaluation/records/product-evidence-gate-selection-002.json,True,research/05_evaluation/product-evidence-gate-selection-002-results.md;research/05_evaluation/records/product-evidence-gate-selection-002.json,"Decision rule committed before execution; corpus re-materialized from the same clusters via registered_source_chunks; zero provider calls, USD 0",65
local-r1-governed-v2-1-release-qualification-003,2026-09-04,Governed V2.1 local Compose release,Live internal-CA HTTPS on the development Mac / synthetic identities and open demonstration material,"Completed Keep: 25/25 live HTTPS journey, 6/6 restart persistence, 6/6 T0 rollback, 6/6 governed V2.1 restoration",Keep the governed V2.1 local release with T0 as the one-setting rollback; qualification 002 described a revision the next commit could no longer start,keep,research/05_evaluation/local-r1-governed-v2-1-release-qualification-003-results.md,True,research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-003.json,True,research/05_evaluation/local-r1-governed-v2-1-release-qualification-003-results.md;research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-003.json,Restores compose runtime selectors and scopes the V2.1 gate binding to records that declare a gate; image digests pinned; residual gap recorded,66
product-evidence-gate-selection-001,2026-09-04,Product evidence gate selection,500-case development split / committed gold / gate is the only variable,Completed: incumbent `question-targeted-ambiguity-safe-v2` 15.80% fully grounded factual success against the v4 candidate's 12.60% and v3's identical 12.60%; severe unsupported releases and operational failures zero in every arm,"Keep `question-targeted-ambiguity-safe-v2` in the product; record v4 as implemented but unpromoted, since promoting on confirmation 028 alone would have regressed the product",keep,research/05_evaluation/product-evidence-gate-selection-001-results.md,True,research/05_evaluation/records/product-evidence-gate-selection-001.json,True,research/05_evaluation/product-evidence-gate-selection-001-results.md;research/05_evaluation/records/product-evidence-gate-selection-001.json,"Decision rule committed before execution; zero provider calls, USD 0; registered scoring reused unchanged; no sealed package read",67
governed-full-autonomy-v2-1-corpus-confirmation-028,2026-09-04,Multi-source-corpus v4 grounding confirmation,Unopened 026 package / 670 cases / families 601–650 / 12 approved sources per release,"Completed Keep: 670/670 passed and all twenty registered gates reached their thresholds; independent safe-grounded autonomous success 1.000; zero unauthorized actions, scope errors, invalid citations, duplicates, or unbounded loops",Keep `dominance-scoped-source-semantic-evidence-atoms-v4` as the selected grounding architecture with v3 as the recorded rollback; revoke authority and proceed to local HTTPS product qualification,keep,research/05_evaluation/governed-full-autonomy-v2-1-corpus-confirmation-028-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-corpus-confirmation-028.json,True,research/05_evaluation/governed-full-autonomy-v2-1-corpus-confirmation-028-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-corpus-confirmation-028.json,"Clean revision `8966e47`; 1,836 calls, 942,371/192,686 tokens, USD 0.4196974; cumulative USD 1.1914 across four attempts; gold opened only after all 670 responses",68
academic-factual-qa-open-10000-winner-regression-001,2026-09-03,"Selected grounding on the known 10,000+1,000 benchmark","Sealed Program 011 package / 10,000 candidate + 1,000 paired control / 523 source families","Completed No Release: 11 of 16 registered gates failed; 25.38% fully grounded factual success against T0's 44.16%, but severe unsupported releases fell 478 to 4 and operational failures 594 to 0","No Release; do not rerun or rescore the sealed package, and open the v4 grounding successor on a fresh corpus package",no-release,research/05_evaluation/academic-factual-qa-open-10000-winner-regression-001-results.md,True,research/05_evaluation/records/academic-factual-qa-open-10000-winner-regression-001.json,True,research/05_evaluation/academic-factual-qa-open-10000-winner-regression-001-results.md;research/05_evaluation/records/academic-factual-qa-open-10000-winner-regression-001.json,"Clean revision `e1e00fb`; zero provider calls, USD 0; two-level hash chain to the committed Program 011 record; thresholds unchanged",69
